,BCT_CODBUR,CTR_MATFIS,CTR_CATEGO_X,FJU_CODFJU,CTR_CESSAT,ACT_CODACT,CTR_RATISS,EXE_EXERCI
14124,52,11952,2,99,0,6307,0,2017
14125,253,14327,1,99,1,5103,0,2013
14126,52,4739,0,22,0,5652,0,2018
14127,237,11439,0,22,0,5651,0,2016
14128,401,2371,2,99,0,6306,0,2013
14129,257,14123,0,22,0,2404,0,2014
14130,248,1055,0,21,0,4216,0,2016
14131,51,9549,0,22,0,4304,0,2018
14132,401,6465,2,99,0,6306,0,2015
14133,409,7627,0,22,0,4414,0,2017
14134,61,15506,1,99,1,4117,0,2013
14135,151,359,2,99,0,6302,0,2016
14136,175,3495,0,22,0,4101,0,2015
14137,69,1277,0,22,0,5205,2,2017
14138,122,8362,1,99,0,4550,0,2017
14139,133,9487,0,21,0,5604,0,2018
14140,134,15061,0,22,0,5206,0,2013
14141,173,12983,1,99,0,4221,0,2016
14142,161,15243,0,22,0,4999,0,2013
14143,74,6770,2,99,0,6279,0,2014
14144,211,9287,1,99,1,4204,0,2014
14145,201,1760,1,99,0,4117,0,2016
14146,92,3413,2,99,0,6275,0,2015
14147,181,2866,1,99,0,4221,0,2018
14148,241,15266,0,21,0,5999,0,2013
14149,195,9817,1,99,1,4221,0,2014
14150,22,14349,1,99,0,4204,0,2014
14151,103,7254,1,99,0,4221,0,2013
14152,92,5677,0,10,0,4410,2,2014
14153,174,3401,0,22,0,3601,0,2016
14154,156,12472,1,99,0,4108,0,2014
14155,122,1696,0,23,0,4101,0,2015
14156,257,14107,1,99,0,4223,0,2014
14157,248,6825,0,22,0,3601,0,2015
14158,197,5490,2,99,0,6208,0,2014
14159,700,13665,0,22,0,4203,0,2015
14160,255,903,0,22,0,6418,0,2017
14161,68,13113,0,23,0,4204,2,2014
14162,193,11770,2,99,0,6272,0,2013
14163,45,7807,1,99,0,5751,0,2015
14164,61,5364,0,22,0,4219,0,2013
14165,601,14927,0,22,0,3912,0,2015
14166,182,4656,1,99,0,4221,0,2016
14167,407,11680,0,13,0,6211,0,2014
14168,211,7364,1,99,0,4204,0,2015
14169,13,8861,2,99,0,6271,0,2014
14170,14,9670,2,99,0,6312,0,2014
14171,601,8512,2,99,0,6301,0,2015
14172,411,12498,2,99,0,6306,0,2014
14173,303,8083,2,99,0,6102,0,2014
14174,51,5506,0,22,1,5703,0,2013
14175,197,4382,0,22,0,2506,0,2013
14176,153,8505,1,99,0,4204,0,2017
14177,214,11333,0,23,0,2405,0,2015
14178,246,9600,2,99,0,6307,0,2013
14179,252,305,0,22,0,4413,0,2015
14180,81,11120,1,99,1,4215,0,2013
14181,198,7574,1,99,0,5703,0,2014
14182,102,13278,1,99,0,3601,0,2016
14183,215,4757,1,99,0,4204,0,2016
14184,238,3122,0,23,0,4204,0,2015
14185,181,9583,1,99,1,4221,0,2015
14186,197,6258,2,99,0,6211,0,2016
14187,232,225,1,99,0,2203,0,2014
14188,181,14746,1,99,0,4221,0,2013
14189,16,11713,0,21,0,6101,0,2013
14190,234,749,0,22,0,3701,0,2016
14191,161,6376,2,99,0,6272,0,2016
14192,175,5589,1,99,0,4221,0,2015
14193,409,6290,2,99,0,6285,0,2015
14194,233,9904,0,22,0,2602,0,2015
14195,111,14736,1,99,0,4204,0,2014
14196,252,13315,1,99,0,5714,0,2014
14197,246,13901,0,23,0,4203,0,2014
14198,45,7807,1,99,0,5751,0,2013
14199,252,11927,0,21,0,4405,0,2013
14200,248,15095,0,22,0,6413,0,2013
14201,197,12655,2,99,0,6208,0,2013
14202,137,5635,0,22,0,4804,0,2017
14203,113,4532,1,99,0,4205,0,2015
14204,21,9707,1,99,0,4204,0,2016
14205,197,2131,0,21,0,5506,0,2015
14206,51,13042,0,21,0,2707,0,2016
14207,191,3323,0,23,0,3910,0,2013
14208,194,8873,0,22,1,6105,0,2014
14209,304,8884,0,22,0,5501,0,2015
14210,16,4938,0,22,0,5603,0,2013
14211,69,6270,0,22,0,3503,0,2014
14212,222,8364,2,99,0,6306,0,2013
14213,137,5045,2,99,0,6306,0,2013
14214,402,10278,0,22,0,5103,0,2013
14215,401,3979,2,99,0,6102,0,2014
14216,161,7479,1,99,0,5309,0,2015
14217,402,12247,1,99,1,2203,0,2013
14218,253,14000,2,99,0,6260,0,2014
14219,273,15099,0,23,0,3502,0,2014
14220,62,14986,0,22,0,4217,0,2013
14221,122,10518,2,99,0,6306,0,2014
14222,247,13050,0,22,0,4204,0,2014
14223,72,10264,1,99,0,5309,0,2014
14224,237,11439,0,22,0,5651,0,2017
14225,196,9846,1,99,0,5612,0,2013
14226,43,7682,1,99,0,4205,0,2014
14227,197,11398,0,13,0,6217,0,2014
14228,700,12476,0,21,0,5317,0,2014
14229,181,10542,2,99,0,6101,0,2016
14230,62,10939,2,99,0,6271,0,2014
14231,257,10138,1,99,0,4304,0,2013
14232,406,11292,1,99,0,4101,0,2016
14233,401,11686,2,99,0,6301,0,2013
14234,410,48,0,22,0,4553,0,2014
14235,32,5137,0,22,0,5501,0,2014
14236,181,9086,0,22,0,4413,0,2014
14237,65,8535,0,22,0,5303,0,2013
14238,9,7905,1,99,0,4704,0,2015
14239,303,14290,2,99,0,6101,0,2016
14240,408,3819,0,23,0,2802,0,2014
14241,65,5241,0,22,0,4204,0,2013
14242,121,15321,0,23,0,3601,0,2013
14243,217,2207,1,99,0,4204,0,2014
14244,161,15373,2,99,0,6410,0,2017
14245,193,11263,2,99,0,6107,0,2017
14246,196,4004,0,22,0,4203,0,2013
14247,182,7596,2,99,1,6409,0,2016
14248,197,5959,0,22,0,2404,0,2013
14249,700,3169,0,22,0,4204,0,2014
14250,16,930,2,99,0,6307,0,2014
14251,137,4891,2,99,0,6260,0,2015
14252,112,12817,0,22,0,5103,0,2016
14253,85,1557,0,29,1,4204,0,2013
14254,304,715,2,99,0,6308,0,2013
14255,403,14227,2,99,0,6308,0,2013
14256,134,11146,1,99,0,4203,0,2016
14257,256,4256,2,99,0,6279,0,2014
14258,181,4551,1,99,0,4705,0,2013
14259,43,4060,2,99,0,6275,0,2016
14260,73,6167,1,99,0,2602,0,2016
14261,401,4345,0,22,0,3702,0,2015
14262,91,15457,1,99,0,4101,0,2017
14263,241,1028,0,22,0,5651,0,2014
14264,195,15515,0,22,0,3915,0,2017
14265,500,4607,0,22,0,3701,0,2017
14266,500,13642,0,21,0,2602,0,2014
14267,407,4455,2,99,0,6302,0,2014
14268,141,1403,1,99,0,4207,0,2016
14269,404,12917,0,22,0,4217,2,2013
14270,601,12211,2,99,0,6311,0,2014
14271,403,5507,0,22,0,4221,0,2013
14272,122,12865,0,22,0,4221,0,2016
14273,401,12378,1,99,0,4221,0,2013
14274,243,12475,2,99,0,6307,0,2013
14275,122,562,2,99,0,6306,0,2014
14276,500,11986,0,22,0,5306,0,2013
14277,61,10393,0,23,0,4703,2,2016
14278,62,15443,0,22,0,3910,2,2017
14279,31,4106,1,99,0,5904,0,2013
14280,254,336,2,99,0,6208,0,2014
14281,114,15027,1,99,0,4204,0,2014
14282,92,210,1,99,0,4204,0,2016
14283,46,14761,0,23,0,6105,0,2013
14284,500,11720,0,21,0,5505,0,2016
14285,256,10863,0,22,0,3401,0,2015
14286,246,15518,0,23,0,6403,0,2017
14287,45,3789,0,22,0,4204,0,2017
14288,255,10715,0,21,0,5202,0,2014
14289,407,8888,0,22,0,2702,0,2014
14290,182,968,1,99,0,4101,0,2013
14291,137,9229,1,99,0,4203,0,2013
14292,44,11709,0,21,0,5811,0,2016
14293,404,13559,0,22,0,6312,0,2014
14294,197,7892,0,21,0,5703,0,2014
14295,43,11538,0,22,0,4401,0,2014
14296,407,14142,0,21,0,4999,0,2014
14297,231,4732,0,22,0,3601,0,2016
14298,257,12846,0,23,0,4204,0,2014
14299,42,2184,2,99,0,6211,0,2014
14300,256,380,0,22,0,3601,0,2013
14301,92,1752,0,40,0,6312,0,2016
14302,61,12555,0,22,0,4414,0,2013
14303,500,3939,0,29,0,4201,0,2016
14304,112,11249,1,99,0,4101,0,2017
14305,15,11634,0,21,0,2904,0,2015
14306,42,9099,1,99,0,4409,0,2013
14307,175,7020,1,99,0,4204,0,2015
14308,51,1857,0,21,0,5314,0,2014
14309,14,5120,0,22,0,4999,0,2013
14310,601,14241,2,99,0,6102,0,2014
14311,103,4664,2,99,0,6308,0,2015
14312,134,5722,1,99,0,4221,0,2015
14313,134,5194,1,99,0,4221,0,2014
14314,242,10852,0,22,0,5703,0,2013
14315,172,314,1,99,0,2205,0,2014
14316,402,8920,0,22,0,6403,0,2014
14317,151,14315,0,23,0,4999,0,2016
14318,406,10871,0,22,0,5501,0,2014
14319,262,391,1,99,0,3906,0,2013
14320,85,3502,0,22,0,4221,2,2014
14321,114,11243,0,22,0,5703,0,2015
14322,253,8578,0,22,0,5333,0,2014
14323,19,6525,0,23,0,5757,0,2015
14324,101,12871,2,99,0,6307,0,2014
14325,172,10782,2,99,0,6270,0,2013
14326,193,11105,2,99,0,6307,0,2016
14327,273,12353,1,99,0,4204,0,2017
14328,500,5868,0,22,0,3603,0,2013
14329,601,4472,0,21,0,4999,0,2014
14330,500,14775,0,21,0,5303,0,2014
14331,52,1580,0,22,0,5401,0,2013
14332,122,3606,0,22,0,4205,0,2015
14333,154,2495,0,21,0,3999,0,2017
14334,21,12538,1,99,0,4204,0,2015
14335,700,2081,0,40,0,6210,0,2014
14336,402,9803,0,22,0,3704,0,2013
14337,124,6360,1,99,1,2907,0,2015
14338,247,8848,0,22,0,2914,0,2014
14339,211,6546,0,22,1,5810,0,2014
14340,154,7164,2,99,0,6303,0,2015
14341,34,13374,2,99,0,6272,0,2016
14342,194,3103,0,22,2,5651,0,2014
14343,92,6452,2,99,0,6409,0,2016
14344,15,433,0,22,0,4222,0,2013
14345,69,1106,2,99,0,6312,0,2017
14346,301,3806,0,22,0,4822,0,2015
14347,63,672,2,99,0,6272,0,2017
14348,198,11591,2,99,1,6407,0,2016
14349,71,13176,1,99,0,4705,0,2016
14350,197,12385,2,99,0,6275,0,2015
14351,182,10028,2,99,0,6302,0,2014
14352,196,9876,0,22,0,5501,0,2015
14353,248,15095,0,22,0,6413,0,2015
14354,404,11385,2,99,0,6270,0,2015
14355,243,7525,0,22,0,4804,0,2013
14356,48,6016,1,99,0,4707,0,2014
14357,408,9657,0,22,0,6403,0,2013
14358,224,11905,2,99,0,6260,0,2014
14359,14,9670,2,99,0,6312,0,2013
14360,404,7814,2,99,0,6261,0,2016
14361,244,13859,1,99,0,4409,0,2015
14362,85,9064,0,22,0,3910,0,2013
14363,41,3573,0,22,0,5804,0,2017
14364,242,10759,0,22,0,5714,0,2015
14365,55,8507,0,22,0,4405,0,2017
14366,44,11216,0,22,0,4304,0,2015
14367,226,7013,1,99,0,4552,0,2014
14368,42,1417,0,23,0,6302,0,2014
14369,407,6793,2,99,0,6275,0,2015
14370,242,6260,0,22,0,2603,0,2013
14371,13,7766,2,99,0,6306,0,2013
14372,245,15452,0,22,0,3910,0,2018
14373,500,9951,0,21,0,5909,0,2013
14374,248,1518,0,21,0,5703,0,2016
14375,233,3431,0,22,0,4221,0,2015
14376,401,7669,0,22,0,1016,0,2014
14377,69,7257,0,22,2,4204,0,2013
14378,181,11241,2,99,0,6306,0,2017
14379,172,12804,0,22,0,4203,0,2015
14380,51,8871,0,22,0,5404,0,2014
14381,72,6181,1,99,0,4204,0,2017
14382,111,8412,2,99,0,6271,0,2014
14383,254,15080,0,22,0,5651,0,2015
14384,197,9826,1,99,0,4221,0,2014
14385,409,37,0,22,0,4203,0,2014
14386,500,11792,0,21,0,4405,0,2016
14387,92,14058,2,99,0,6306,0,2014
14388,113,10454,1,99,0,4204,0,2014
14389,194,11001,0,22,0,5506,0,2014
14390,302,9809,1,99,0,4605,0,2013
14391,141,2982,2,99,0,6413,0,2013
14392,410,2694,2,99,0,6307,0,2013
14393,401,2423,0,22,0,4402,0,2013
14394,500,4431,0,21,0,5303,0,2014
14395,69,13071,0,22,0,3912,0,2013
14396,62,6661,2,99,0,6306,0,2013
14397,72,13503,2,99,0,6413,0,2018
14398,243,14026,1,99,0,5701,0,2016
14399,700,11124,0,22,0,4221,0,2013
14400,404,3680,0,22,0,3101,0,2016
14401,161,14709,0,41,0,4204,0,2014
14402,125,5702,1,99,0,4221,0,2015
14403,248,14467,1,99,0,4417,0,2014
14404,62,3942,0,22,0,6102,0,2016
14405,9,8728,1,99,0,4829,0,2016
14406,181,7067,0,22,0,4821,0,2017
14407,412,6348,2,99,0,6101,0,2013
14408,241,13928,1,99,0,4751,0,2014
14409,49,12614,1,99,0,4223,0,2013
14410,47,8576,2,99,0,6306,0,2013
14411,121,12458,2,99,0,6308,0,2015
14412,222,9048,1,99,0,4207,0,2015
14413,406,11636,0,22,0,5404,2,2013
14414,196,5974,0,22,0,5703,0,2017
14415,35,13867,0,22,0,4203,0,2014
14416,71,732,2,99,0,6306,0,2013
14417,175,6354,0,22,0,4221,0,2013
14418,234,11445,0,22,0,3912,0,2015
14419,500,7838,0,29,0,4201,0,2015
14420,177,8084,1,99,0,4212,0,2014
14421,175,3072,1,99,0,4101,0,2015
14422,81,2936,0,23,0,3601,0,2013
14423,246,12763,2,99,0,6301,0,2013
14424,700,9754,0,21,0,4101,0,2015
14425,103,11257,1,99,0,4221,0,2013
14426,156,4349,0,22,0,2602,0,2014
14427,75,6750,2,99,0,6214,0,2014
14428,44,1331,0,22,0,5909,0,2014
14429,19,1992,0,22,0,3603,0,2013
14430,143,8554,1,99,0,4204,0,2014
14431,125,13549,1,99,0,4204,0,2013
14432,45,10620,0,22,0,3999,0,2014
14433,404,12227,0,22,0,3910,0,2013
14434,69,14939,0,23,0,6105,0,2015
14435,193,10187,2,99,0,6307,0,2014
14436,151,3697,0,22,0,4409,0,2014
14437,244,12736,0,22,0,4204,0,2016
14438,232,12224,0,22,0,3203,0,2016
14439,234,6287,1,99,0,5712,0,2014
14440,408,6577,2,99,0,6104,0,2015
14441,211,12955,1,99,0,4101,0,2014
14442,191,10709,0,22,0,5306,0,2014
14443,64,6445,2,99,0,6278,0,2016
14444,197,10158,2,99,0,6261,0,2017
14445,407,14075,2,99,0,6102,0,2013
14446,172,10873,2,99,0,6306,0,2013
14447,700,3500,0,22,0,5506,0,2016
14448,74,5641,0,22,0,4229,0,2018
14449,258,1746,0,22,0,3601,0,2013
14450,242,9929,0,22,0,5904,0,2014
14451,211,1560,2,99,0,6275,0,2013
14452,173,11966,0,22,0,4804,0,2018
14453,252,13941,0,22,0,4405,0,2015
14454,500,4086,0,21,0,3601,0,2015
14455,53,7467,0,23,0,4204,0,2013
14456,262,12448,1,99,0,5404,0,2018
14457,181,7111,0,22,0,6401,0,2014
14458,700,12293,0,22,0,3912,0,2016
14459,404,12917,0,22,0,4217,2,2015
14460,238,1012,0,23,0,5404,0,2014
14461,62,15355,0,22,0,4825,2,2015
14462,700,2862,0,22,0,4998,0,2016
14463,153,8528,0,22,0,5404,0,2013
14464,51,1825,2,99,1,6214,0,2015
14465,114,8914,1,99,0,4822,0,2015
14466,141,10145,1,99,0,2602,0,2015
14467,172,11519,2,99,0,6260,0,2014
14468,700,13662,0,21,0,5610,0,2016
14469,74,10154,2,99,0,6101,0,2014
14470,401,4890,0,22,0,6306,0,2013
14471,125,3824,1,99,0,4203,0,2017
14472,151,13363,2,99,0,6260,0,2016
14473,161,10741,2,99,0,6416,0,2014
14474,700,11672,0,22,0,3910,0,2013
14475,232,3582,0,23,0,3912,0,2017
14476,402,7943,0,21,0,4404,0,2014
14477,413,3917,0,22,0,3601,0,2013
14478,15,1206,0,22,0,3501,0,2014
14479,42,1702,0,22,0,5312,0,2014
14480,249,12666,0,22,0,5651,0,2013
14481,124,14437,2,99,0,6308,0,2013
14482,103,4657,2,99,0,6308,0,2013
14483,173,6144,0,22,0,5553,0,2017
14484,234,6287,1,99,0,5712,0,2016
14485,44,10876,0,22,0,4813,0,2015
14486,67,8319,0,22,0,5403,0,2013
14487,273,12353,1,99,0,4204,0,2016
14488,500,8248,0,22,0,3705,0,2013
14489,257,1286,0,22,0,4216,0,2014
14490,249,605,0,21,0,5651,0,2016
14491,34,5000,1,99,0,4203,0,2018
14492,177,15054,0,22,0,5703,0,2014
14493,401,13804,0,22,0,4802,0,2015
14494,52,3832,0,22,0,5651,0,2018
14495,257,10806,1,99,0,5501,0,2015
14496,92,2676,1,99,0,2408,0,2015
14497,215,1067,1,99,0,4101,0,2016
14498,194,10718,0,22,0,5509,0,2013
14499,257,8273,0,22,0,2602,0,2013
14500,35,6725,2,99,0,6311,0,2014
14501,43,2233,2,99,0,6272,0,2016
14502,409,2362,0,22,0,2301,0,2013
14503,121,13605,2,99,0,6102,0,2016
14504,410,10371,0,21,0,5651,2,2016
14505,122,11950,1,99,0,2602,0,2013
14506,181,11960,1,99,1,5604,0,2015
14507,153,12275,0,21,0,4216,0,2015
14508,196,9536,1,99,0,5309,0,2014
14509,92,11549,1,99,0,4204,0,2015
14510,234,11305,0,22,0,6105,0,2013
14511,252,1719,0,22,0,4413,0,2016
14512,52,3008,2,99,0,6270,0,2018
14513,9,11682,1,99,0,4809,0,2016
14514,122,10222,2,99,0,6308,0,2014
14515,181,14913,0,22,1,4221,0,2016
14516,700,7573,0,14,0,4204,0,2017
14517,137,8156,1,99,0,2404,0,2014
14518,500,200,0,21,0,5203,0,2017
14519,409,5683,0,22,0,6401,0,2016
14520,153,6269,1,99,0,5309,0,2015
14521,113,8735,1,99,0,4214,0,2014
14522,601,14130,0,22,0,4998,0,2017
14523,403,3408,0,22,0,2702,0,2014
14524,69,2049,0,22,0,3304,0,2017
14525,181,4210,1,99,0,2404,0,2013
14526,161,14594,1,99,0,3101,0,2015
14527,64,4521,2,99,0,6102,0,2013
14528,500,12362,0,22,0,5904,0,2014
14529,197,4090,0,21,0,3405,0,2014
14530,235,7078,1,99,0,4707,0,2013
14531,406,10368,2,99,0,6302,0,2014
14532,273,2904,0,22,0,3301,0,2014
14533,134,8781,1,99,0,4221,0,2013
14534,197,15283,0,22,0,4201,0,2014
14535,21,3924,2,99,0,6306,0,2015
14536,193,7601,0,22,0,4217,0,2017
14537,221,7483,0,23,0,5804,0,2015
14538,65,12665,2,99,0,6306,0,2013
14539,233,3104,0,22,0,5404,0,2013
14540,113,3378,0,22,0,4214,0,2014
14541,21,12998,0,22,0,4204,0,2014
14542,244,2214,0,21,0,4405,0,2014
14543,412,1031,0,22,0,6310,0,2014
14544,85,12885,0,22,0,5501,0,2014
14545,255,15315,0,22,0,3910,0,2016
14546,249,11342,0,23,0,3601,0,2013
14547,137,3658,1,99,0,3601,0,2016
14548,233,12292,0,22,0,4203,0,2015
14549,246,4998,0,22,0,5102,0,2015
14550,500,9966,0,22,0,4204,0,2013
14551,408,2837,0,22,0,6311,0,2013
14552,161,6570,1,99,0,4221,0,2014
14553,21,13538,0,22,0,4208,0,2015
14554,16,102,0,22,0,4402,0,2017
14555,46,6128,0,22,0,4204,0,2013
14556,172,4425,2,99,2,6306,0,2013
14557,403,8271,2,99,0,6302,0,2014
14558,113,6998,1,99,0,4204,0,2015
14559,112,13160,0,22,0,5103,0,2013
14560,255,8160,1,99,0,3202,0,2013
14561,193,2120,2,99,0,6302,0,2015
14562,232,863,0,22,0,5404,0,2016
14563,122,5104,1,99,1,3601,0,2014
14564,113,7628,0,22,1,4207,0,2015
14565,244,9085,0,22,0,6421,0,2018
14566,153,13352,1,99,0,4204,0,2014
14567,412,14952,0,22,0,4802,0,2013
14568,413,5367,1,99,0,5714,0,2013
14569,201,4864,0,22,0,3910,0,2013
14570,500,3998,0,22,0,3914,0,2013
14571,406,14206,0,22,0,5808,0,2014
14572,47,1460,1,99,0,4409,0,2015
14573,156,8936,0,22,0,4207,0,2013
14574,500,8475,0,21,0,5321,0,2017
14575,242,3210,0,22,0,5714,0,2014
14576,173,12960,1,99,0,5309,0,2013
14577,195,13824,1,99,0,3603,0,2013
14578,253,8578,0,22,0,5333,0,2017
14579,71,12009,0,22,0,4208,0,2015
14580,700,7937,0,21,0,2702,0,2014
14581,404,3940,0,23,0,4999,0,2016
14582,257,12793,1,99,0,3601,0,2014
14583,197,4873,0,22,0,3506,0,2016
14584,193,4930,1,99,0,4413,0,2014
14585,249,1909,0,23,0,3602,0,2013
14586,232,5244,0,22,0,5404,0,2014
14587,182,13996,1,99,0,4101,0,2014
14588,19,979,0,23,0,3503,0,2015
14589,700,3067,0,21,0,5610,0,2015
14590,31,5450,2,99,0,6211,0,2013
14591,404,12663,0,22,0,4413,0,2013
14592,257,3366,0,22,0,2913,0,2017
14593,401,3985,0,22,0,4402,0,2015
14594,105,9455,0,22,0,5405,2,2013
14595,175,13397,0,22,0,5703,0,2013
14596,46,4067,1,99,0,4409,0,2014
14597,248,5554,0,22,0,4216,0,2013
14598,700,13631,0,22,0,4101,0,2013
14599,175,6453,1,99,0,4204,0,2015
14600,116,12465,1,99,0,4203,0,2014
14601,196,6410,0,22,0,5501,0,2015
14602,242,5537,0,22,0,4204,0,2014
14603,404,15544,0,23,0,3910,0,2013
14604,69,1281,0,22,0,3304,0,2014
14605,601,12409,0,22,0,5103,0,2015
14606,257,10147,0,22,0,5703,0,2014
14607,51,15085,2,99,0,6306,0,2016
14608,255,9344,0,22,0,4216,0,2014
14609,253,11458,2,99,0,6413,0,2018
14610,252,4198,1,99,0,4316,0,2014
14611,35,11804,2,99,1,6270,0,2014
14612,413,9830,1,99,0,4204,0,2014
14613,172,8064,0,22,0,4999,0,2016
14614,191,10709,0,22,0,5306,0,2013
14615,122,14513,2,99,0,6412,0,2016
14616,124,6796,2,99,1,6214,0,2017
14617,161,15247,0,22,0,4105,0,2016
14618,197,9885,0,22,0,5703,0,2014
14619,410,11658,2,99,0,6260,0,2013
14620,132,10127,1,99,0,4410,0,2015
14621,172,14949,2,99,0,6211,0,2013
14622,141,14092,1,99,0,5102,0,2013
14623,122,10913,2,99,0,6412,0,2016
14624,122,4500,2,99,0,6306,0,2015
14625,35,7975,2,99,0,6270,0,2013
14626,37,13175,0,22,0,4204,0,2014
14627,182,10030,1,99,0,4101,0,2016
14628,216,10480,2,99,0,6308,0,2015
14629,16,7842,2,99,0,6283,0,2013
14630,137,1084,0,22,0,6301,0,2015
14631,39,7189,0,23,0,3601,0,2013
14632,255,8160,1,99,0,3202,0,2014
14633,116,8315,1,99,1,4204,0,2014
14634,53,9658,0,22,0,5205,0,2017
14635,251,5523,1,99,0,4101,0,2015
14636,152,14134,0,22,0,4410,0,2015
14637,404,14858,0,23,0,4813,0,2013
14638,21,13165,0,22,0,6312,0,2014
14639,93,9020,0,23,0,3405,0,2016
14640,246,13388,0,22,0,3911,0,2015
14641,403,9412,0,22,0,5703,0,2015
14642,195,7282,2,99,1,6260,0,2015
14643,255,897,0,22,0,4403,0,2016
14644,152,12506,0,22,0,5303,0,2017
14645,102,5781,1,99,0,4221,0,2013
14646,215,7702,1,99,0,4204,0,2015
14647,410,15213,0,22,0,5755,0,2014
14648,44,13525,0,22,1,5606,0,2016
14649,21,1923,0,23,0,4204,0,2017
14650,134,2704,0,22,0,5403,0,2013
14651,34,904,0,22,0,4229,0,2013
14652,402,13444,0,22,0,4999,0,2015
14653,251,3213,2,99,0,6307,0,2015
14654,156,6474,2,99,0,6270,0,2014
14655,193,5586,0,22,0,4221,0,2016
14656,134,5194,1,99,0,4221,0,2013
14657,407,2082,0,22,0,2201,0,2013
14658,291,3404,0,23,0,5754,0,2016
14659,413,5103,0,22,0,3915,0,2013
14660,401,2708,2,99,0,6306,0,2014
14661,101,13529,2,99,0,6102,0,2018
14662,92,10109,2,99,0,6306,0,2017
14663,101,7897,1,99,1,4208,0,2013
14664,113,1717,0,22,0,4204,0,2015
14665,134,7355,1,99,0,4204,0,2015
14666,15,5806,0,22,0,3401,0,2013
14667,232,5736,0,23,1,6278,0,2013
14668,172,13972,2,99,0,6102,0,2014
14669,64,2346,2,99,0,6279,0,2016
14670,193,5168,0,22,0,4217,0,2015
14671,43,9446,0,22,0,5405,0,2014
14672,239,7510,0,21,0,5207,0,2015
14673,700,14883,0,22,0,3506,0,2016
14674,32,1343,0,22,0,4101,0,2013
14675,406,13062,0,23,0,5714,0,2013
14676,500,13793,0,21,0,3904,0,2014
14677,21,3212,2,99,0,6307,0,2013
14678,237,11897,1,99,0,5714,0,2014
14679,81,11909,0,21,0,4204,0,2015
14680,303,7857,2,99,0,6413,0,2014
14681,134,2390,0,22,0,4405,0,2016
14682,122,309,1,99,0,4220,0,2015
14683,122,4804,1,99,0,4204,0,2015
14684,408,15441,0,22,0,4203,0,2016
14685,21,7513,0,22,0,5506,0,2014
14686,700,10975,0,22,0,3912,0,2013
14687,62,8746,0,22,0,4221,0,2017
14688,156,2494,1,99,0,2404,0,2014
14689,121,8059,1,99,0,4203,0,2014
14690,35,3635,0,22,0,5102,0,2014
14691,251,4253,2,99,0,6307,0,2013
14692,19,4481,0,21,0,5811,0,2014
14693,253,13413,1,99,0,4222,0,2014
14694,221,11126,0,23,0,4413,0,2014
14695,137,10322,0,22,0,4405,0,2014
14696,172,2336,0,22,1,4804,0,2014
14697,181,2655,2,99,0,6301,0,2015
14698,253,10805,1,99,0,4117,0,2018
14699,601,8340,0,22,0,4202,0,2013
14700,404,7582,0,22,0,3910,0,2014
14701,257,459,1,99,0,4204,0,2014
14702,34,1348,0,22,0,4204,0,2014
14703,92,14352,2,99,0,6307,0,2016
14704,238,6055,0,22,0,4204,0,2013
14705,409,4817,2,99,0,6312,0,2014
14706,194,14981,0,23,0,3603,0,2014
14707,161,15525,0,21,0,4229,0,2014
14708,235,7160,2,99,0,6307,0,2013
14709,601,8752,0,22,0,4218,0,2014
14710,16,8835,0,23,0,6312,0,2013
14711,74,8209,2,99,0,6271,0,2016
14712,500,13241,0,21,0,5709,0,2017
14713,92,4730,2,99,0,6306,0,2015
14714,249,13909,1,99,0,5501,0,2014
14715,700,1139,0,21,0,3999,0,2015
14716,700,133,0,22,0,3706,0,2015
14717,257,4673,2,99,0,6102,0,2014
14718,601,1605,2,99,0,6287,0,2017
14719,35,10960,2,99,1,6270,0,2015
14720,124,15206,1,99,1,3601,0,2014
14721,193,4027,1,99,0,2301,0,2013
14722,172,2698,2,99,0,6307,0,2014
14723,256,13137,2,99,0,6272,0,2014
14724,406,810,2,99,0,6287,0,2013
14725,53,10005,0,22,0,5703,0,2013
14726,253,14007,1,99,0,2929,0,2013
14727,85,3913,1,99,0,6302,0,2015
14728,68,7285,1,99,0,4202,0,2013
14729,154,1124,0,22,0,4226,0,2014
14730,85,9283,2,99,0,6271,0,2015
14731,601,727,0,22,0,3603,0,2013
14732,246,11550,2,99,0,6306,0,2015
14733,68,3411,1,99,0,4217,0,2015
14734,92,145,2,99,0,6271,0,2015
14735,35,2235,1,99,0,4217,0,2013
14736,251,12939,1,99,0,4204,0,2015
14737,234,4129,1,99,0,4204,0,2014
14738,407,7335,0,22,0,5710,0,2016
14739,69,13651,2,99,1,6101,0,2013
14740,101,5625,2,99,0,6270,0,2015
14741,81,12215,1,99,1,4221,0,2013
14742,85,5303,1,99,0,4204,0,2014
14743,193,550,2,99,0,6287,0,2014
14744,232,15105,0,22,0,3203,0,2015
14745,500,4572,0,22,0,3602,0,2016
14746,222,10856,1,99,0,4409,0,2016
14747,154,3723,0,22,0,4204,0,2018
14748,85,13171,0,22,0,5501,0,2014
14749,193,10877,2,99,0,6307,0,2014
14750,69,12674,0,22,0,3602,0,2015
14751,234,6412,2,99,0,6270,0,2016
14752,32,2662,2,99,0,6306,0,2014
14753,252,8078,0,21,0,4405,0,2013
14754,500,14775,0,21,0,5303,0,2017
14755,51,4868,1,99,0,4204,0,2015
14756,154,8433,2,99,0,6416,0,2013
14757,193,15535,0,22,0,4204,0,2017
