,SND_MNTPRD_A,SND_MNTTVA_A,SND_MNTDRC_A,SND_MNTAVA_A,SND_MNTTAX_A,SND_MNTPAY_A,SND_MNTAIR_A
17086,41688517.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17087,28823968748.0,0.0,0.0,0.0,50440000.0,50440000.0,0.0
17089,1687314.0,0.0,0.0,0.0,0.0,0.0,0.0
17099,11173532.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17107,105500000.0,0.0,0.0,0.0,690000.0,690000.0,0.0
17110,10189150.0,0.0,0.0,0.0,90000.0,90000.0,0.0
17123,1660000570.0,2865225.0,0.0,0.0,184346.0,3049571.0,0.0
17124,11145398780.0,1806288.0,0.0,0.0,1084188.0,2890476.0,0.0
17127,76312487624.0,0.0,0.0,0.0,5190000.0,5190000.0,0.0
17129,309948932.0,0.0,0.0,0.0,110000.0,110000.0,0.0
17142,150086546.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17150,180717520.0,0.0,0.0,0.0,260000.0,260000.0,0.0
17157,840106800.0,0.0,0.0,0.0,0.0,0.0,0.0
17165,110500000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
17173,3803292715.0,0.0,0.0,0.0,0.0,0.0,0.0
17187,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17189,58592136.0,0.0,0.0,0.0,190000.0,190000.0,0.0
17211,3326204334.0,888364.0,0.0,0.0,146650.0,1035014.0,0.0
17212,125155620.0,0.0,0.0,0.0,110000.0,110000.0,0.0
17214,448013300.0,0.0,0.0,0.0,570000.0,570000.0,0.0
17220,267700118.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17221,105463065.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17228,22413035448.0,0.0,0.0,0.0,1010000.0,1010000.0,0.0
17232,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17241,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17255,68200000.0,0.0,0.0,0.0,460000.0,460000.0,0.0
17258,1015464445.0,0.0,0.0,0.0,100000.0,100000.0,0.0
17267,94900272.0,0.0,0.0,0.0,100000.0,100000.0,0.0
17276,38500000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
17287,264726714.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17293,124583550.0,0.0,0.0,0.0,110000.0,110000.0,0.0
17297,264415676.0,0.0,0.0,0.0,160000.0,160000.0,0.0
17298,89200000.0,0.0,0.0,0.0,300000.0,300000.0,0.0
17299,598579620.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17309,141045809.0,0.0,0.0,0.0,140000.0,140000.0,0.0
17318,749017142.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17326,172262240.0,0.0,0.0,0.0,690000.0,690000.0,0.0
17328,68000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17351,415217065.0,0.0,0.0,0.0,0.0,0.0,0.0
17371,727590299.0,0.0,0.0,0.0,860000.0,860000.0,0.0
17376,29876230.0,0.0,0.0,0.0,90000.0,90000.0,0.0
17379,224040672.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17389,81719042.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17390,21500000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
17396,3169560333.0,5142357.0,0.0,0.0,2528718.0,7671075.0,0.0
17408,9086846200.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17414,240982481555.0,0.0,0.0,0.0,14860000.0,14860000.0,0.0
17415,109335429.0,0.0,0.0,0.0,120000.0,120000.0,0.0
17416,5400000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17428,62899758.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17434,7000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
17438,186330258.0,0.0,0.0,0.0,240000.0,240000.0,0.0
17449,596426022.0,1635516.0,0.0,0.0,307309.0,1942825.0,0.0
17461,304807825.0,0.0,0.0,0.0,110000.0,110000.0,0.0
17462,11538559831.0,0.0,0.0,0.0,60000.0,60000.0,0.0
17490,109244481.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17518,950238077.0,918362.0,0.0,0.0,352030.0,1270392.0,0.0
17523,8864735.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17524,12486389817.0,0.0,0.0,0.0,4710000.0,4710000.0,0.0
17544,302464797.0,0.0,0.0,0.0,360000.0,360000.0,0.0
17553,5099325.0,0.0,0.0,0.0,0.0,0.0,0.0
17564,17000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
17567,139000000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
17580,11000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17582,3500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17583,236250354.0,0.0,0.0,0.0,0.0,0.0,0.0
17589,76029484.0,0.0,0.0,0.0,270000.0,270000.0,0.0
17619,1691905635.0,0.0,0.0,0.0,970000.0,970000.0,0.0
17620,289059186.0,0.0,0.0,0.0,120000.0,120000.0,0.0
17621,537633898.0,0.0,0.0,0.0,0.0,0.0,0.0
17622,1124451127.0,897058.0,0.0,0.0,986455.0,1883513.0,0.0
17633,14981436.0,0.0,0.0,0.0,0.0,0.0,0.0
17635,4000000.0,0.0,0.0,0.0,25000.0,25000.0,0.0
17636,2070714403.0,0.0,0.0,0.0,355000.0,355000.0,0.0
17637,363286197.0,0.0,0.0,0.0,60000.0,60000.0,0.0
17646,75931727.0,0.0,0.0,0.0,420000.0,420000.0,0.0
17648,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17650,694816657709.0,0.0,0.0,0.0,26810000.0,26810000.0,0.0
17659,188828444.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17671,1047878056.0,0.0,0.0,0.0,100000.0,100000.0,0.0
17680,10000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17691,692766137.0,31972217.0,0.0,0.0,999165.0,32971382.0,0.0
17696,6000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
17707,20500000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
17710,644970977.0,0.0,0.0,0.0,890000.0,890000.0,0.0
17717,1200000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17725,999295620.0,0.0,0.0,0.0,80000.0,80000.0,0.0
17730,490837.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17735,55500000.0,0.0,0.0,0.0,420000.0,420000.0,0.0
17740,14000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
17745,16000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
17747,2580002600.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17757,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17758,4989927275.0,0.0,0.0,0.0,62640000.0,62640000.0,0.0
17760,634253901.0,0.0,0.0,0.0,0.0,0.0,0.0
17788,1161021580.0,0.0,0.0,0.0,350000.0,350000.0,0.0
17790,2895452098.0,0.0,0.0,0.0,850000.0,850000.0,0.0
17818,12000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
17838,12000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17847,9250000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17852,24000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
17863,84014469.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17866,2965595.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17880,23385358388.0,930702.0,0.0,0.0,1112213.0,2042915.0,0.0
17889,299906250.0,0.0,0.0,0.0,1130000.0,1130000.0,0.0
17891,174444422.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17896,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17908,1706808664.0,0.0,0.0,0.0,20000.0,20000.0,0.0
17914,105713502.0,0.0,0.0,0.0,240000.0,240000.0,0.0
17929,112313371.0,0.0,0.0,0.0,280000.0,280000.0,0.0
17931,65858093.0,0.0,0.0,0.0,60000.0,60000.0,0.0
17934,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17936,57568112130.0,0.0,0.0,0.0,6845000.0,6845000.0,0.0
17938,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17944,131000000.0,0.0,0.0,0.0,720000.0,720000.0,0.0
17950,1714475.0,0.0,0.0,0.0,0.0,0.0,0.0
17954,125082502.0,131112.0,0.0,0.0,150000.0,281112.0,0.0
17966,1500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
17970,7500000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
17974,60139172.0,0.0,0.0,0.0,80000.0,80000.0,0.0
17988,10000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
17996,21290758502.0,0.0,0.0,0.0,3970000.0,3970000.0,0.0
18005,6499613.0,0.0,0.0,0.0,100000.0,100000.0,0.0
18006,41920613.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18014,57000000.0,0.0,0.0,0.0,190000.0,190000.0,0.0
18018,2500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18026,697356261.0,3657291.0,0.0,0.0,253629.0,3910920.0,0.0
18031,1301533004.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18033,9000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
18067,13165472.0,0.0,0.0,0.0,0.0,0.0,0.0
18073,160415519.0,0.0,0.0,0.0,400000.0,400000.0,0.0
18089,33539858.0,0.0,0.0,0.0,80000.0,80000.0,0.0
18110,603802777.0,0.0,0.0,0.0,240000.0,240000.0,0.0
18112,16000000.0,0.0,0.0,0.0,2910000.0,2910000.0,0.0
18118,4191423125.0,0.0,0.0,0.0,0.0,0.0,0.0
18124,847668320.0,0.0,0.0,0.0,1660000.0,1660000.0,0.0
18129,33379816.0,0.0,0.0,0.0,40000.0,40000.0,0.0
18133,155518790.0,0.0,0.0,0.0,300000.0,300000.0,0.0
18148,30960957.0,0.0,0.0,0.0,220000.0,220000.0,0.0
18154,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
18157,190000000.0,0.0,0.0,0.0,610000.0,610000.0,0.0
18159,26114080.0,0.0,0.0,0.0,110000.0,110000.0,0.0
18162,540000000.0,0.0,0.0,0.0,730000.0,730000.0,0.0
18165,170814011.0,0.0,0.0,0.0,850000.0,850000.0,0.0
18174,26143190.0,0.0,0.0,0.0,0.0,0.0,0.0
18182,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18202,427260743.0,0.0,0.0,0.0,230000.0,230000.0,0.0
18211,30000000.0,0.0,0.0,0.0,360000.0,360000.0,0.0
18218,329986789.0,0.0,0.0,0.0,80000.0,80000.0,0.0
18236,16000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18243,12433645748.0,150303275.0,0.0,0.0,10630157.0,160933432.0,6604189.0
18245,184000000.0,0.0,0.0,0.0,460000.0,460000.0,0.0
18249,974293321.0,0.0,0.0,0.0,460000.0,460000.0,0.0
18254,440544830.0,0.0,0.0,0.0,0.0,0.0,0.0
18267,46923532.0,0.0,0.0,0.0,60000.0,60000.0,0.0
18277,32000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
18281,8712772726.0,0.0,0.0,0.0,2020000.0,2020000.0,0.0
18283,136645500.0,0.0,0.0,0.0,500000.0,500000.0,0.0
18294,960947992.0,2299904.0,0.0,0.0,402928.0,2702832.0,0.0
18309,2423811483.0,0.0,0.0,0.0,170000.0,170000.0,0.0
18310,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18316,421004087.0,0.0,0.0,0.0,690000.0,690000.0,0.0
18325,20830640861.0,0.0,0.0,0.0,7080000.0,7080000.0,0.0
18328,30000000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
18336,54674144.0,1476462.0,0.0,0.0,277944.0,1754406.0,0.0
18337,318000000.0,0.0,0.0,0.0,600000.0,600000.0,0.0
18342,400560209.0,0.0,0.0,0.0,800000.0,800000.0,0.0
18348,4000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18356,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18367,305249376.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18368,19683269422.0,0.0,0.0,0.0,100000.0,100000.0,0.0
18382,505848730.0,0.0,0.0,0.0,120000.0,120000.0,0.0
18394,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18395,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18409,4800000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18412,71000000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
18419,7659899232.0,5079363.0,0.0,0.0,3952919.0,9032282.0,0.0
18422,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18429,4000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18430,7500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18431,105456376.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18438,44000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
18451,15113319521.0,0.0,0.0,0.0,5235000.0,5235000.0,0.0
18454,222213791.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18456,36337774.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18459,58000000.0,0.0,0.0,0.0,250000.0,250000.0,0.0
18468,330384263.0,8435817.0,0.0,0.0,653198.0,9089015.0,0.0
18469,600000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18486,5652200.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18489,1200000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18492,2303341920.0,0.0,0.0,0.0,3180000.0,3180000.0,0.0
18496,8000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
18507,30671125318.0,0.0,0.0,0.0,3120000.0,3120000.0,0.0
18508,65527986.0,0.0,0.0,0.0,270000.0,270000.0,0.0
18522,12000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18526,19500000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
18533,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18535,16555336.0,146415.0,0.0,0.0,182931.0,329346.0,0.0
18539,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18552,12000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18562,68000000.0,0.0,0.0,0.0,190000.0,190000.0,0.0
18578,97817700.0,0.0,0.0,0.0,210000.0,210000.0,0.0
18583,6606470.0,0.0,0.0,0.0,120000.0,120000.0,0.0
18590,1410675128.0,0.0,0.0,0.0,450000.0,450000.0,0.0
18609,666842363.0,209775.0,0.0,0.0,367775.0,577550.0,0.0
18611,276000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
18625,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18644,26500000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
18646,54800000.0,0.0,0.0,0.0,530000.0,530000.0,0.0
18647,1200000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
18650,2500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18651,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18654,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18671,15000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18709,343808716.0,0.0,0.0,0.0,600000.0,600000.0,0.0
18711,3500000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
18719,92000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
18728,2128983779.0,0.0,0.0,0.0,310000.0,310000.0,0.0
18730,11000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
18734,43414954.0,0.0,0.0,0.0,70000.0,70000.0,0.0
18735,8000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
18740,17914289.0,0.0,0.0,0.0,0.0,0.0,0.0
18768,48156942.0,0.0,0.0,0.0,110000.0,110000.0,0.0
18771,9941379547.0,0.0,0.0,0.0,1575000.0,1575000.0,0.0
18775,86500000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
18779,462490364.0,0.0,0.0,0.0,1130000.0,1130000.0,0.0
18783,145500000.0,0.0,0.0,0.0,440000.0,440000.0,0.0
18785,40477269419.0,32462170.0,0.0,0.0,20080813.0,52542983.0,0.0
18795,5000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
18802,7000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18804,76235003.0,0.0,0.0,0.0,120000.0,120000.0,0.0
18827,633683491.0,0.0,0.0,0.0,0.0,0.0,0.0
18833,733727450.0,0.0,0.0,0.0,690000.0,690000.0,0.0
18835,189040000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
18840,68000000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
18855,16650000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18868,600000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18876,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18879,3601253937.0,0.0,0.0,0.0,220000.0,220000.0,0.0
18881,57768292.0,0.0,0.0,0.0,150000.0,150000.0,0.0
18882,994133421.0,802546.0,0.0,0.0,280482.0,1083028.0,0.0
18885,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18893,90048000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18905,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18917,23615014943.0,0.0,0.0,0.0,260000.0,260000.0,0.0
18921,2400000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
18924,1681871248.0,0.0,0.0,0.0,780000.0,780000.0,0.0
18925,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18927,99000000.0,0.0,0.0,0.0,360000.0,360000.0,0.0
18934,24350827.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18958,10000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18964,13000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
18969,198090000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
18970,4500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18972,8223924429.0,0.0,0.0,0.0,10000.0,10000.0,0.0
18979,2181172469.0,128159961.0,0.0,0.0,92687981.0,220847942.0,0.0
18993,55000000.0,0.0,0.0,0.0,340000.0,340000.0,0.0
19023,1534515342.0,0.0,0.0,0.0,200000.0,200000.0,0.0
19036,22432203977.0,0.0,0.0,0.0,1680000.0,1680000.0,0.0
19059,979878843.0,197180.0,0.0,0.0,1989586.0,2186766.0,0.0
19068,3000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19083,25648676.0,64302.0,0.0,0.0,227958.0,292260.0,10638.0
19088,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19093,69000000.0,0.0,0.0,0.0,150000.0,150000.0,0.0
19103,3761974477.0,0.0,0.0,0.0,630000.0,630000.0,0.0
19109,104952057.0,0.0,0.0,0.0,360000.0,360000.0,0.0
19121,31600000.0,0.0,0.0,0.0,280000.0,280000.0,0.0
19126,4800000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
19129,12500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
19131,3780133339.0,0.0,0.0,0.0,620000.0,620000.0,0.0
19148,47000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
19156,176500000.0,0.0,0.0,0.0,340000.0,340000.0,0.0
19171,127547633.0,0.0,0.0,0.0,0.0,0.0,0.0
19187,66540850.0,0.0,0.0,0.0,450000.0,450000.0,0.0
19189,76000000.0,0.0,0.0,0.0,190000.0,190000.0,0.0
19194,1718618470.0,0.0,0.0,0.0,650000.0,650000.0,0.0
19203,15000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
19209,176195431.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19218,30053604.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19220,236038372.0,2961511.0,0.0,0.0,593118.0,3554629.0,0.0
19226,391423179.0,0.0,0.0,0.0,160000.0,160000.0,0.0
19227,28631069.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19241,299946900.0,0.0,0.0,0.0,0.0,0.0,0.0
19248,80000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
19258,87000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
19282,145500000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
19289,11000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19316,7166281151.0,62200186.0,0.0,0.0,94766963.0,156967149.0,0.0
19319,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19329,35600276.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19331,23955338.0,0.0,0.0,0.0,0.0,0.0,0.0
19338,5000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
19352,141886982.0,0.0,0.0,0.0,90000.0,90000.0,0.0
19374,8231531511.0,0.0,0.0,0.0,2580000.0,2580000.0,0.0
19375,9127989968.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19377,411610985.0,0.0,0.0,0.0,130000.0,130000.0,0.0
19385,341377784.0,0.0,0.0,0.0,1230000.0,1230000.0,0.0
19389,212000000.0,0.0,0.0,0.0,290000.0,290000.0,0.0
19391,14000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19396,94625718125.0,0.0,0.0,0.0,6710000.0,6710000.0,0.0
19397,127032841.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19405,55316889644.0,0.0,0.0,0.0,22960000.0,22960000.0,0.0
19407,2365220112.0,0.0,0.0,0.0,1360000.0,1360000.0,0.0
19412,3000000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
19415,60000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
19418,60204685.0,0.0,0.0,0.0,40000.0,40000.0,0.0
19420,325880246.0,0.0,0.0,0.0,540000.0,540000.0,0.0
19432,122107710.0,0.0,0.0,0.0,40000.0,40000.0,0.0
19435,1102120451407.0,0.0,0.0,0.0,28200000.0,28200000.0,0.0
19437,26000000.0,0.0,0.0,0.0,180000.0,180000.0,0.0
19442,815769954.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19448,69736683.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19456,150000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
19494,93000000.0,0.0,0.0,0.0,1390000.0,1390000.0,0.0
19499,10040800.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19525,23011740937.0,0.0,0.0,0.0,5260000.0,5260000.0,0.0
19531,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19546,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19547,589214656.0,13033216.0,0.0,0.0,7270900.0,20304116.0,0.0
19574,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19576,615307528.0,0.0,0.0,0.0,900000.0,900000.0,0.0
19582,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19599,215468263.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19603,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19606,6000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
19610,493596072.0,0.0,0.0,0.0,340000.0,340000.0,0.0
19632,172576340.0,0.0,0.0,0.0,0.0,0.0,0.0
19637,26353728121.0,0.0,0.0,0.0,2190000.0,2190000.0,0.0
19639,116000000.0,0.0,0.0,0.0,340000.0,340000.0,0.0
19646,57300000.0,0.0,0.0,0.0,280000.0,280000.0,0.0
19647,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19658,530513040.0,0.0,0.0,0.0,1260000.0,1260000.0,0.0
19660,7265827.0,0.0,0.0,0.0,120000.0,120000.0,0.0
19667,5000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19671,20040068512.0,6692639.0,0.0,0.0,5336637.0,12029276.0,0.0
19684,19803883652.0,32077022.0,0.0,0.0,5699656.0,37776678.0,0.0
19696,1315967172.0,0.0,0.0,0.0,620000.0,620000.0,0.0
19703,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
19705,11000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
19713,41279567.0,4030648.0,0.0,0.0,2307670.0,6338318.0,0.0
19725,12256620.0,0.0,0.0,0.0,70000.0,70000.0,0.0
19728,987810532.0,0.0,0.0,0.0,210000.0,210000.0,0.0
19729,13817275.0,521838.0,0.0,0.0,20000.0,541838.0,0.0
19738,2882621973.0,2836114.0,0.0,0.0,1105765.0,3941879.0,0.0
19745,29612746485.0,0.0,0.0,0.0,3070000.0,3070000.0,0.0
19754,763292372.0,33717483.0,0.0,0.0,2461524.0,36179007.0,0.0
19763,38428950.0,0.0,0.0,0.0,170000.0,170000.0,0.0
19764,5064104.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19770,38927947.0,0.0,0.0,0.0,230000.0,230000.0,0.0
19771,1946331884.0,0.0,0.0,0.0,3390000.0,3390000.0,0.0
19772,6000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
19778,24489590619.0,435352.0,0.0,0.0,993060.0,1428412.0,0.0
19797,8000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
19806,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19812,2040707846.0,0.0,0.0,0.0,395000.0,395000.0,0.0
19813,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19819,24000000.0,0.0,0.0,0.0,240000.0,240000.0,0.0
19821,37200000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
19837,470466479.0,0.0,0.0,0.0,300000.0,300000.0,0.0
19843,183450066.0,0.0,0.0,0.0,10000.0,10000.0,0.0
19846,227229253.0,0.0,0.0,0.0,100000.0,100000.0,0.0
19850,23500000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
19851,324043442.0,0.0,0.0,0.0,30000.0,30000.0,0.0
19853,21954735.0,0.0,0.0,0.0,110000.0,110000.0,0.0
19869,9716547473.0,0.0,0.0,0.0,4310000.0,4310000.0,0.0
19883,145134216927.0,13372466.0,0.0,0.0,18510529.0,31882995.0,0.0
19886,899816187.0,0.0,0.0,0.0,330000.0,330000.0,0.0
19897,8700000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
19902,724147404.0,0.0,0.0,0.0,40000.0,40000.0,0.0
19904,13931384.0,0.0,0.0,0.0,20000.0,20000.0,0.0
19908,49423530.0,0.0,0.0,0.0,270000.0,270000.0,0.0
19937,45843438137.0,0.0,0.0,0.0,8650000.0,8650000.0,0.0
19946,32000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
19947,48000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
19956,815452901.0,0.0,0.0,0.0,280000.0,280000.0,0.0
19967,26851402095.0,0.0,0.0,0.0,240000.0,240000.0,0.0
19972,40000000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
19974,624961709.0,0.0,0.0,0.0,570000.0,570000.0,0.0
20002,11253228.0,0.0,0.0,0.0,20000.0,20000.0,0.0
20003,12500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
20007,2920795.0,0.0,0.0,0.0,10000.0,10000.0,0.0
20021,39335848.0,0.0,0.0,0.0,100000.0,100000.0,0.0
20031,7650000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
20034,107788882.0,0.0,0.0,0.0,40000.0,40000.0,0.0
20038,978885425.0,9126648.0,0.0,0.0,3604282.0,12730930.0,0.0
20043,475277316.0,0.0,0.0,0.0,90000.0,90000.0,0.0
20045,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
20049,13000000.0,0.0,0.0,0.0,1380000.0,1380000.0,0.0
20055,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
20059,7866571602.0,8776419.0,0.0,0.0,2504902.0,11281321.0,37548.0
20062,18000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
